	Posteriors	FDR
1893	0.03449568803899512	0.027624264358259553
6795	0.03449568803899512	0.02765401078111988
5032	0.034620672415948	0.027684039495063106
6433	0.034620672415948	0.027713810451805102
386	0.03487064116985377	0.027744395198463428
879	0.03487064116985377	0.027774719649405515
3916	0.03487064116985377	0.027804787113475213
6637	0.03487064116985377	0.0278346008436709
4618	0.03499562554680665	0.027864689182759708
2449	0.03499562554680665	0.027894525736584172
1319	0.03499562554680665	0.0279241136524601
1252	0.03499562554680665	0.027953456025465687
1908	0.03499562554680665	0.027982555899520815
3919	0.03499562554680665	0.028011416268439688
1706	0.03499562554680665	0.028040040076957585
5677	0.03499562554680665	0.028068430221732478
2755	0.03512060992375953	0.02809709761889519
5040	0.03512060992375953	0.02812553289138452
591	0.03512060992375953	0.028153738847160225
2311	0.03524559430071241	0.028182220194363245
325	0.03537057867766529	0.028210973628296453
1773	0.03537057867766529	0.028239497951202307
4182	0.03537057867766529	0.02826779589059303
6986	0.03537057867766529	0.028295870130858138
1954	0.03549556305461817	0.02832421537858948
171	0.03549556305461817	0.028352338310652335
5867	0.03587051618547681	0.028381706192975868
2853	0.03587051618547681	0.02841084553146809
2975	0.03587051618547681	0.028439758983615407
1583	0.0359955005624297	0.028468931731023956
2846	0.0359955005624297	0.02849788007268321
3795	0.0359955005624297	0.028526606587969593
568	0.0359955005624297	0.028555113816879744
1609	0.03612048493938258	0.028583879486547056
4583	0.03612048493938258	0.028612427234474463
5408	0.03612048493938258	0.02864075952770053
5663	0.03624546931633546	0.02866934866224427
4795	0.03624546931633546	0.028697723645967458
4306	0.03624546931633546	0.02872588687608077
5428	0.03624546931633546	0.02875384071414863
2639	0.03637045369328834	0.028782050391849147
6093	0.03649543807024122	0.028810513077009263
2877	0.03649543807024122	0.028838766477719675
4444	0.03649543807024122	0.028866812893809494
2933	0.0366204224471941	0.02889511073889484
3810	0.0366204224471941	0.02892320278147047
6976	0.0366204224471941	0.028951091258520193
2279	0.0366204224471941	0.028978778374724793
599	0.03674540682414698	0.029006715887132786
146	0.03674540682414698	0.029034453130634633
4497	0.03674540682414698	0.029061992250968605
5115	0.03674540682414698	0.029089335363328674
